gameid,playoffs,game,team_x,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,firstblood,team kpm,ckpm,firstdragon,dragons,elementaldrakes,infernals,mountains,clouds,oceans,elders,firstherald,heralds,firstbaron,barons,firsttower,towers,firstmidtower,firsttothreetowers,inhibitors,damagetochampions,dpm,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,gspd,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,golddiffat10,xpdiffat10,csdiffat10,golddiffat15,xpdiffat15,csdiffat15,team_y
ESPORTSTMNT01/1291748,0,1,Team Liquid,1785,1,12,-12,31,2.0,0.0,0.0,0.0,1.0,0.4034,0.0,1.0,4.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,20976,705.0756000000001,-428.0,214.68910000000005,-20,-0.6722999999999999,13,0.43690000000000007,-6,33.0,1.1093000000000002,11798,11798,396.5713999999999,10540.0,0.44467799999999996,46,-17,18,1662.0,1889.0,30.0,2889.0,947.0,16.0,FlyQuest
ESPORTSTMNT01/1291789,0,1,Evil Geniuses,2320,0,-11,11,-39,-1.0,0.0,0.0,0.0,0.0,-0.2844,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-3928,-101.58620000000019,286.62930000000006,-949.8879999999999,-4,-0.10349999999999993,-5,-0.12929999999999997,1,17.0,0.43960000000000043,-3293,-3293,-85.16379999999992,2295.0,0.0751996,87,26,34,-326.0,495.0,32.0,-592.0,-1.0,18.0,Team SoloMid
ESPORTSTMNT01/1292345,0,1,FlyQuest,1982,1,15,-15,50,1.0,0.0,0.0,0.0,1.0,0.45410000000000006,0.0,0.0,3.0,3.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,7.0,1.0,1.0,1.0,21980,665.3884999999998,-286.5893000000001,367.56820000000016,0,0.0,10,0.3027000000000001,3,50.0,1.5135999999999994,8413,8413,254.6821,380.0,0.01472582,1,-23,14,1745.0,770.0,10.0,1968.0,1751.0,18.0,Dignitas
ESPORTSTMNT01/1292354,0,1,Team SoloMid,1803,1,5,-5,9,1.0,0.0,0.0,0.0,0.0,0.1664,0.0,0.0,3.0,3.0,-1.0,0.0,1.0,3.0,0.0,0.0,-2.0,1.0,1.0,0.0,7.0,1.0,1.0,2.0,10441,347.4543000000001,-269.7503999999999,151.64720000000034,18,0.5989999999999998,14,0.4659,0,100.0,3.3278000000000008,8381,8381,278.9018,3400.0,0.1465992,53,12,21,1319.0,272.0,47.0,307.0,263.0,61.0,Counter Logic Gaming
ESPORTSTMNT01/1302595,0,1,T1,2441,0,-6,6,-23,1.0,1.0,0.0,0.0,0.0,-0.14749999999999996,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,-4.0,1.0,1.0,0.0,-4447,-109.3076000000001,-28.48839999999973,317.4519,29,0.7128000000000005,-7,-0.17210000000000014,4,30.0,0.7374000000000009,-3519,-3519,-86.4973,-1700.0,-0.0494186,8,-14,-13,-56.0,658.0,22.0,1209.0,2236.0,19.0,DAMWON Gaming
ESPORTSTMNT01/1302628,0,2,DAMWON Gaming,2870,0,-8,8,-19,-2.0,0.0,0.0,0.0,0.0,-0.16720000000000002,0.0,1.0,-1.0,-2.0,1.0,0.0,-2.0,-1.0,1.0,1.0,2.0,1.0,0.0,0.0,-2.0,1.0,1.0,-1.0,-41339,-864.2299999999998,756.2089999999998,1690.6620999999996,-14,-0.29270000000000085,-7,-0.1463000000000001,4,-86.0,-1.7979000000000003,-6496,-6496,-135.8049000000001,-2087.0,-0.0525352,-25,-13,-4,108.0,600.0,17.0,455.0,-535.0,11.0,T1
ESPORTSTMNT01/1302635,0,3,T1,2837,1,2,-2,1,0.0,0.0,0.0,0.0,1.0,0.042300000000000004,0.0,0.0,3.0,2.0,-1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,-1.0,1.0,5.0,1.0,1.0,3.0,5440,115.05110000000002,97.58200000000011,238.49839999999995,34,0.7189999999999994,-5,-0.10570000000000013,-6,119.0,2.5168000000000017,3795,3795,80.26080000000002,2848.0,0.0693164,152,52,73,1336.0,400.0,1.0,2759.0,1281.0,15.0,DAMWON Gaming
ESPORTSTMNT01/1302651,0,1,KT Rolster,1748,1,9,-9,27,1.0,0.0,0.0,0.0,0.0,0.309,0.0,1.0,4.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,2818,96.72770000000014,441.59040000000005,761.7735,-4,-0.13729999999999976,12,0.41189999999999993,-2,37.0,1.2700000000000005,9766,9766,335.2174,2340.0,0.10920539999999998,15,-2,7,-806.0,962.0,5.0,-98.0,301.0,-18.0,Gen.G
ESPORTSTMNT01/1292960,0,2,Gen.G,1609,1,8,-8,25,1.0,0.0,0.0,0.0,1.0,0.2983,0.0,1.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,2.0,11916,444.3504999999999,-431.70910000000026,467.69420000000014,6,0.2237,1,0.03730000000000011,-2,18.0,0.6711999999999998,9827,9827,366.45130000000006,4477.0,0.22083200000000003,44,-9,36,612.0,554.0,42.0,2176.0,1363.0,58.0,KT Rolster
ESPORTSTMNT01/1292974,0,3,KT Rolster,1878,0,-7,7,-17,-2.0,-1.0,0.0,0.0,0.0,-0.2237,0.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1.0,2.0,0.0,-1.0,0.0,-8.0,0.0,0.0,-2.0,-3208,-102.49199999999996,322.90729999999985,-729.0735,5,0.15969999999999995,-1,-0.03200000000000003,3,40.0,1.2778999999999998,-8935,-8935,-285.4633,-7482.0,-0.308638,-33,-12,-23,-839.0,-1208.0,13.0,-935.0,-534.0,19.0,Gen.G
ESPORTSTMNT01/1293929,0,1,DRX,2068,0,-9,9,-8,-1.0,0.0,0.0,0.0,0.0,-0.2611,0.0,1.0,-3.0,-3.0,-1.0,-3.0,1.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,-7.0,0.0,0.0,-2.0,-11971,-347.3210999999999,333.4526000000001,381.78920000000016,3,0.08700000000000063,-3,-0.08700000000000019,-15,40.0,1.1606000000000005,-9093,-9093,-263.8201,-4300.0,-0.1650672,-15,25,-3,-969.0,-241.0,-6.0,-2352.0,-1324.0,1.0,KT Rolster
ESPORTSTMNT01/1293950,0,2,KT Rolster,2030,0,-18,18,-43,-3.0,0.0,0.0,0.0,1.0,-0.5319999999999999,0.0,1.0,-3.0,-3.0,0.0,1.0,-1.0,-3.0,0.0,1.0,2.0,0.0,-1.0,0.0,-8.0,1.0,0.0,-2.0,-18209,-538.1970999999999,-128.1280999999999,-57.369500000000244,-13,-0.3842000000000003,-6,-0.1773,-9,-25.0,-0.7390000000000008,-15124,-15124,-447.01480000000004,-10190.0,-0.37667399999999995,-59,-10,-8,183.0,110.0,-8.0,-3428.0,-2886.0,-37.0,DRX
ESPORTSTMNT01/1293964,0,3,DRX,2192,1,8,-8,27,2.0,1.0,0.0,0.0,0.0,0.2189,0.0,0.0,3.0,3.0,-1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,6.0,1.0,1.0,3.0,14867,406.9435000000001,-13.220800000000054,-210.49270000000024,-49,-1.3412999999999995,25,0.6843000000000001,-5,-16.0,-0.4380000000000006,7280,7280,199.27010000000007,3267.0,0.1088248,72,-1,21,-726.0,-20.0,17.0,564.0,689.0,29.0,KT Rolster
ESPORTSTMNT04/1120629,0,1,Fnatic,1780,1,0,0,-5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,4.0,1.0,1.0,1.0,8657,291.8089,-271.0450000000001,66.30340000000024,-17,-0.573,12,0.4045000000000001,-12,-3.0,-0.10109999999999975,189,189,6.370799999999917,-4408.0,-0.179812,30,17,4,-1033.0,-482.0,14.0,-505.0,1207.0,27.0,Excel Esports
ESPORTSTMNT04/1120649,0,1,Rogue,2325,0,-5,5,-27,-1.0,0.0,0.0,0.0,0.0,-0.129,0.0,1.0,-4.0,-3.0,1.0,-1.0,-3.0,0.0,-1.0,1.0,2.0,1.0,1.0,1.0,-3.0,0.0,1.0,-1.0,-1362,-35.14840000000004,-17.496799999999894,-421.5225999999998,-14,-0.36129999999999995,-20,-0.5162,-5,-86.0,-2.2192999999999996,-3437,-3437,-88.69679999999994,1962.0,0.06590639999999999,9,1,22,-729.0,34.0,-2.0,1001.0,552.0,-7.0,G2 Esports
ESPORTSTMNT01/1304035,0,1,SeolHaeOne Prince,1903,0,3,-3,2,0.0,1.0,0.0,0.0,1.0,0.09459999999999996,0.0,1.0,3.0,3.0,0.0,3.0,1.0,-1.0,0.0,1.0,2.0,1.0,1.0,1.0,-3.0,1.0,0.0,0.0,4467,140.84079999999994,-2.8060999999997875,-51.61319999999978,4,0.12609999999999966,3,0.0945999999999998,-2,10.0,0.3152999999999988,842,842,26.547600000000102,-1935.0,-0.0745988,10,-2,-1,-362.0,-177.0,-57.0,194.0,-480.0,-90.0,DAMWON Gaming
ESPORTSTMNT01/1304079,0,2,DAMWON Gaming,1684,1,16,-16,34,4.0,2.0,0.0,0.0,1.0,0.5701,0.0,0.0,2.0,2.0,2.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,23225,827.4939999999997,211.95970000000034,331.8883000000001,-13,-0.46320000000000006,19,0.677,0,43.0,1.5320999999999998,14086,14086,501.8765000000001,7425.0,0.319956,80,19,37,804.0,271.0,20.0,3546.0,2559.0,50.0,SeolHaeOne Prince
ESPORTSTMNT01/1304122,0,1,Gen.G,1669,1,8,-8,21,2.0,1.0,1.0,0.0,1.0,0.2876,0.0,1.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,9003,323.6547999999999,-59.56860000000006,789.8502000000001,-17,-0.6111999999999997,13,0.46730000000000005,0,9.0,0.3235000000000001,9814,9814,352.8100999999999,8070.0,0.36302199999999996,27,-33,30,1404.0,1333.0,48.0,1953.0,948.0,28.0,Griffin
